,85_DRRS
ACC,0.5479876160990712
AUC,0.5786420654251252
Fscore,0.003390303253954256
HR@10,0.01238390092879257
HR@2,0.006191950464396285
HR@5,0.01238390092879257
Lin's AUC,0.49945538758078
NDCGk,0.26078391194891465
global AUC,0.5469454150522685
global NDCG,0.5426770974905563
prediction time (sec),0.024741172790527344
training time (sec),484.8888328075409
